block,cohort,task,subject(s),subject_BoxA,subject_BoxB,date,time,mouseID
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198
Raw data for _405A :,,,,,,,,
Time(sec),GCaMP,ISOS,TTL value,Bits,,,,
340.3677628,269.1665649,46.33979034,,,,,,
340.3775932,269.162384,46.32591248,,,,,,
340.3874236,269.1682739,46.31199646,,,,,,
340.397254,269.1849976,46.29808807,6807,0,,,,
340.4070844,269.2135925,46.28424454,,,,,,
340.4169148,269.2546387,46.27049255,,,,,,
340.4267452,269.3088989,46.25685883,,,,,,
340.4365756,269.3764648,46.24484253,6808,3,,,,
340.446406,269.4569092,46.23834229,,,,,,
340.4562364,269.5496826,46.23584747,,,,,,
340.4660668,269.6535339,46.2360611,,,,,,
340.4758972,269.7667542,46.2380867,,,,,,
340.4857276,269.8876038,46.24121094,,,,,,
340.495558,270.0141907,46.24506378,6809,0,,,,
340.5053884,270.1447754,46.24930573,,,,,,
340.5152188,270.2780457,46.25388336,,,,,,
340.5250492,270.4131165,46.25848007,,,,,,
340.5348796,270.5490723,46.26303101,,,,,,
340.54471,270.685791,46.2674675,6810,1,,,,
340.5545404,270.8155823,46.27174377,,,,,,
340.5643708,270.9365845,46.27583313,,,,,,
340.5742012,271.0501404,46.27968979,,,,,,
340.5840316,271.1571655,46.2830925,,,,,,
340.593862,271.2521362,46.28145218,6811,0,,,,
340.6036924,271.3146362,46.27447891,,,,,,
340.6135228,271.3468628,46.26377487,,,,,,
340.6233532,271.3519287,46.25040817,,,,,,
340.6331836,271.3319092,46.23507309,,,,,,
340.643014,271.2879639,46.21821594,6812,2,,,,
340.6528444,271.2214966,46.20010757,,,,,,
340.6626748,271.1344604,46.18096924,,,,,,
340.6725052,271.0288696,46.16085815,,,,,,
340.6823356,270.9076538,46.1398735,,,,,,
340.692166,270.774353,46.11809158,6813,0,,,,
340.7019964,270.6326294,46.09565735,,,,,,
340.7118268,270.4854431,46.07273865,,,,,,
340.7216572,270.3349304,46.04953766,,,,,,
340.7314876,270.1825256,46.02626038,,,,,,
340.741318,270.02948,46.00288773,6814,1,,,,
340.7511484,269.8760376,45.97966003,,,,,,
340.7609788,269.7310791,45.95656586,,,,,,
340.7708092,269.6139221,45.93361664,,,,,,
340.7806396,269.5284729,45.91079712,,,,,,
340.79047,269.4651489,45.88807678,6815,0,,,,
340.8003004,269.4161987,45.86540604,,,,,,
340.8101308,269.3759155,45.84273911,,,,,,
340.8199612,269.3406677,45.82003784,,,,,,
340.8297916,269.3083191,45.79724884,,,,,,
340.839622,269.2771606,45.77433014,6816,5,,,,
340.8494524,269.23703,45.75134659,,,,,,
340.8592828,269.1600952,45.72950363,,,,,,
340.8691132,269.0317688,45.70740891,,,,,,
340.8789436,268.8572693,45.67895508,,,,,,
340.888774,268.6402893,45.64183807,6817,0,,,,
340.8986044,268.3842468,45.59745026,,,,,,
340.9084348,268.0921326,45.54693985,,,,,,
340.9182652,267.7669983,45.49139404,,,,,,
340.9280956,267.4127197,45.43177414,,,,,,
340.937926,267.0340881,45.36917496,,,,,,
340.9477564,266.6363831,45.3045578,6818,1,,,,
340.9575868,266.2252808,45.2387352,,,,,,
340.9674172,265.8054199,45.17222214,,,,,,
340.9772476,265.3804016,45.1053772,,,,,,
340.987078,264.95224,45.03862,,,,,,
340.9969084,264.5226746,44.97541428,6819,0,,,,
341.0067388,264.0981445,44.92405701,,,,,,
341.0165692,263.7208557,44.88423157,,,,,,
341.0263996,263.4007263,44.85543442,,,,,,
341.03623,263.1368103,44.83731842,,,,,,
341.0460604,262.9293518,44.82962036,6820,2,,,,
341.0558908,262.7787781,44.83197021,,,,,,
341.0657212,262.6851501,44.8439064,,,,,,
341.0755516,262.6478882,44.86468124,,,,,,
341.085382,262.6654358,44.89323044,,,,,,
341.0952124,262.7350159,44.92818451,6821,0,,,,
341.1050428,262.8525085,44.96798706,,,,,,
341.1148732,263.0123901,45.01112747,,,,,,
341.1247036,263.2076721,45.05633926,,,,,,
341.134534,263.4306946,45.1027298,,,,,,
341.1443644,263.6734009,45.14977646,6822,1,,,,
341.1541948,263.9289856,45.19715881,,,,,,
341.1640252,264.1923828,45.24256897,,,,,,
341.1738556,264.4602051,45.27774048,,,,,,
341.183686,264.7302551,45.3030777,,,,,,
341.1935164,264.9986572,45.32021332,6823,0,,,,
341.2033468,265.2459412,45.33054733,,,,,,
341.2131772,265.4471741,45.33531189,,,,,,
341.2230076,265.6059265,45.33569336,,,,,,
341.232838,265.7268677,45.33276749,,,,,,
341.2426684,265.8138123,45.32744598,6824,3,,,,
341.2524988,265.8701477,45.32056046,,,,,,
341.2623292,265.8992615,45.31267929,,,,,,
341.2721596,265.9043274,45.3042984,,,,,,
341.28199,265.8889771,45.29573441,,,,,,
341.2918204,265.8563843,45.28693771,6825,0,,,,
341.3016508,265.8095398,45.27806091,,,,,,
341.3114812,265.7506104,45.26852417,,,,,,
341.3213116,265.681427,45.25782776,,,,,,
341.331142,265.6028442,45.24547195,,,,,,
341.3409724,265.5150452,45.23107147,6826,1,,,,
341.3508028,265.4182739,45.21430969,,,,,,
341.3606332,265.312561,45.19504929,,,,,,
341.3704636,265.1982117,45.17334747,,,,,,
341.380294,265.0759888,45.14949036,,,,,,
341.3901244,264.946991,45.12389755,6827,0,,,,
341.3999548,264.8130798,45.09706497,,,,,,
341.4097852,264.6758423,45.0694809,,,,,,
341.4196156,264.5365601,45.04136276,,,,,,
341.429446,264.3961792,45.01299286,,,,,,
341.4392764,264.2548828,44.98419189,6828,2,,,,
341.4491068,264.1134644,44.95521164,,,,,,
341.4589372,263.9720459,44.92604828,,,,,,
341.4687676,263.8306274,44.89665985,,,,,,
341.478598,263.6891785,44.86793137,,,,,,
341.4884284,263.54776,44.844841,6829,0,,,,
341.4982588,263.4104614,44.82641983,,,,,,
341.5080892,263.2953186,44.81118774,,,,,,
341.5179196,263.2112122,44.79814529,,,,,,
341.52775,263.15271,44.78669357,,,,,,
341.5375804,263.1163025,44.77648544,,,,,,
341.5474108,263.0996399,44.76733017,6830,1,,,,
341.5572412,263.100769,44.75905609,,,,,,
341.5670716,263.1176758,44.75163651,,,,,,
341.576902,263.1482239,44.74505234,,,,,,
341.5867324,263.1899719,44.73921585,,,,,,
341.5965628,263.240448,44.73401642,6831,0,,,,
341.6063932,263.2969971,44.72938156,,,,,,
341.6162236,263.3575439,44.72512054,,,,,,
341.626054,263.4205017,44.72127151,,,,,,
341.6358844,263.4846497,44.71763229,,,,,,
341.6457148,263.5496521,44.71419144,6832,4,,,,
341.6555452,263.6149292,44.71094131,,,,,,
341.6653756,263.6802673,44.70788193,,,,,,
341.675206,263.745575,44.7049675,,,,,,
341.6850364,263.8108826,44.70215607,,,,,,
341.6948668,263.8761597,44.69938278,6833,0,,,,
341.7046972,263.9406128,44.69661331,,,,,,
341.7145276,264.0007629,44.69380188,,,,,,
341.724358,264.0545654,44.69090652,,,,,,
341.7341884,264.0971069,44.68791199,,,,,,
341.7440188,264.1331787,44.68523026,6834,1,,,,
341.7538492,264.1657104,44.68615341,,,,,,
341.7636796,264.1964722,44.69214249,,,,,,
341.77351,264.2260132,44.70295334,,,,,,
341.7833404,264.2527771,44.71791458,,,,,,
341.7931708,264.2734375,44.73624039,6835,0,,,,
341.8030012,264.2811279,44.75708389,,,,,,
341.8128316,264.2706604,44.77965546,,,,,,
341.822662,264.2388,44.80335617,,,,,,
341.8324924,264.1838684,44.82773972,,,,,,
341.8423228,264.1057434,44.85259628,6836,2,,,,
341.8521532,264.0057678,44.87773132,,,,,,
341.8619836,263.8865051,44.90306473,,,,,,
341.871814,263.7517395,44.92847061,,,,,,
341.8816444,263.605835,44.95362091,,,,,,
341.8914748,263.4524536,44.97287369,6837,0,,,,
341.9013052,263.2948303,44.98593521,,,,,,
341.9111356,263.1344604,44.99464035,,,,,,
341.920966,262.9729004,45.00029755,,,,,,
341.9307964,262.8100891,45.00375366,,,,,,
341.9406268,262.6471252,45.00548172,6838,1,,,,
341.9504572,262.4841919,45.00567245,,,,,,
341.9602876,262.3244324,45.00427628,,,,,,
341.970118,262.1730957,45.00112152,,,,,,
341.9799484,262.0379639,44.99600601,,,,,,
341.9897788,261.9128418,44.98878479,6839,0,,,,
341.9996092,261.7933655,44.97948456,,,,,,
342.0094396,261.6769104,44.96825409,,,,,,
342.01927,261.5617981,44.95537186,,,,,,
342.0291004,261.4434204,44.94124222,,,,,,
342.0389308,261.3204956,44.92626953,6840,3,,,,
342.0487612,261.1946716,44.91078568,,,,,,
342.0585916,261.0672913,44.89496994,,,,,,
342.068422,260.9389343,44.87901306,,,,,,
342.0782524,260.8104248,44.86296844,,,,,,
342.0880828,260.6824951,44.8469696,6841,0,,,,
342.0979132,260.5606384,44.83099747,,,,,,
342.1077436,260.4475403,44.81505966,,,,,,
342.117574,260.3400269,44.79912949,,,,,,
342.1274044,260.2345276,44.7831955,,,,,,
342.1372348,260.1062317,44.76724625,,,,,,
342.1470652,259.9177551,44.75128174,6842,1,,,,
342.1568956,259.6752625,44.73528671,,,,,,
342.166726,259.3851318,44.7192688,,,,,,
342.1765564,259.0534363,44.70322037,,,,,,
342.1863868,258.6873169,44.68702698,,,,,,
342.1962172,258.2953796,44.66982269,6843,0,,,,
342.2060476,257.8860474,44.65137482,,,,,,
342.215878,257.4658813,44.63188934,,,,,,
342.2257084,257.0395813,44.61167908,,,,,,
342.2355388,256.6116943,44.59098434,,,,,,
342.2453692,256.2087402,44.57014084,6844,2,,,,
342.2551996,255.878067,44.55174637,,,,,,
342.26503,255.6266174,44.54298019,,,,,,
342.2748604,255.4578247,44.54299164,,,,,,
342.2846908,255.3795624,44.55071259,,,,,,
342.2945212,255.3942108,44.56533051,6845,0,,,,
342.3043516,255.5005493,44.58619308,,,,,,
342.314182,255.6941681,44.61258316,,,,,,
342.3240124,255.9654999,44.64373016,,,,,,
342.3338428,256.307373,44.67877579,,,,,,
342.3436732,256.7131958,44.71683502,6846,1,,,,
342.3535036,257.1753845,44.75702286,,,,,,
342.363334,257.6844788,44.79857254,,,,,,
342.3731643,258.219635,44.84100723,,,,,,
342.3829947,258.7681274,44.88391113,,,,,,
342.3928251,259.3244629,44.92702484,6847,0,,,,
342.4026555,259.884552,44.97032547,,,,,,
342.4124859,260.443634,45.01354599,,,,,,
342.4223163,260.9892883,45.05643845,,,,,,
342.4321467,261.4957275,45.09370804,,,,,,
342.4419771,261.9602356,45.12479019,6848,6,,,,
342.4518075,262.3865356,45.15159988,,,,,,
342.4616379,262.7776489,45.17553329,,,,,,
342.4714683,263.1356812,45.19757462,,,,,,
342.4812987,263.4620972,45.21847153,,,,,,
342.4911291,263.7579346,45.23872375,6849,0,,,,
342.5009595,264.0238953,45.25869751,,,,,,
342.5107899,264.2601624,45.2784729,,,,,,
342.5206203,264.4663391,45.29825211,,,,,,
342.5304507,264.6416626,45.31811142,,,,,,
342.5402811,264.7848816,45.33768082,6850,1,,,,
342.5501115,264.8945313,45.35563278,,,,,,
342.5599419,264.9688416,45.37088776,,,,,,
342.5697723,265.006073,45.38236618,,,,,,
342.5796027,265.0047302,45.38925171,,,,,,
342.5894331,264.9637451,45.39095306,6851,0,,,,
342.5992635,264.8823853,45.38704681,,,,,,
342.6090939,264.7610168,45.37744904,,,,,,
342.6189243,264.6009827,45.36226273,,,,,,
342.6287547,264.4048157,45.34193039,,,,,,
342.6385851,264.1766663,45.31706238,6852,2,,,,
342.6484155,263.9218445,45.28850937,,,,,,
342.6582459,263.646698,45.25720978,,,,,,
342.6680763,263.3574219,45.22407913,,,,,,
342.6779067,263.0591431,45.18982697,,,,,,
342.6877371,262.7555847,45.15490723,6853,0,,,,
342.6975675,262.4488831,45.11958694,,,,,,
342.7073979,262.1410522,45.08402634,,,,,,
342.7172283,261.8547974,45.04836655,,,,,,
342.7270587,261.6281433,45.01734924,,,,,,
342.7368891,261.4591064,44.99639893,6854,1,,,,
342.7467195,261.3457336,44.98418427,,,,,,
342.7565499,261.2870789,44.97954941,,,,,,
342.7663803,261.2824402,44.98156357,,,,,,
342.7762107,261.3304749,44.98927689,,,,,,
342.7860411,261.4286804,45.00171661,,,,,,
342.7958715,261.5732117,45.01777267,6855,0,,,,
342.8057019,261.7584534,45.03639221,,,,,,
342.8155323,261.9775391,45.0566597,,,,,,
342.8253627,262.2225952,45.07793808,,,,,,
342.8351931,262.4857483,45.09988785,,,,,,
342.8450235,262.7604675,45.12212753,6856,3,,,,
342.8548539,263.0419312,45.14474106,,,,,,
342.8646843,263.3273621,45.16742325,,,,,,
342.8745147,263.6145325,45.18959808,,,,,,
342.8843451,263.9002991,45.20555878,,,,,,
342.8941755,264.1603088,45.21574783,6857,0,,,,
342.9040059,264.380249,45.22219086,,,,,,
342.9138363,264.5687256,45.22635651,,,,,,
342.9236667,264.7335815,45.22923279,,,,,,
342.9334971,264.8818054,45.23138046,,,,,,
342.9433275,265.0192261,45.23309708,6858,1,,,,
342.9531579,265.1499939,45.23461151,,,,,,
342.9629883,265.2769165,45.2359581,,,,,,
342.9728187,265.4017639,45.24287415,,,,,,
342.9826491,265.5255127,45.25981903,,,,,,
342.9924795,265.6509399,45.28532791,6859,0,,,,
343.0023099,265.8067017,45.31814194,,,,,,
343.0121403,266.0010071,45.35713959,,,,,,
343.0219707,266.2249451,45.40113449,,,,,,
343.0318011,266.4703979,45.4490509,,,,,,
343.0416315,266.7303467,45.49977493,6860,2,,,,
343.0514619,266.9993896,45.55231094,,,,,,
343.0612923,267.2736511,45.60592651,,,,,,
343.0711227,267.5511475,45.66014481,,,,,,
343.0809531,267.8295288,45.71469116,,,,,,
343.0907835,268.0922546,45.76917648,6861,0,,,,
343.1006139,268.303009,45.82008743,,,,,,
343.1104443,268.4584961,45.86058426,,,,,,
343.1202747,268.5634766,45.89178467,,,,,,
343.1301051,268.6221008,45.91479492,,,,,,
343.1399355,268.6384583,45.93056107,6862,1,,,,
343.1497659,268.6169434,45.93989944,,,,,,
343.1595963,268.562561,45.94358826,,,,,,
343.1694267,268.4807129,45.94242096,,,,,,
343.1792571,268.3768311,45.93718719,,,,,,
343.1890875,268.2557373,45.92874146,6863,0,,,,
343.1989179,268.1211243,45.9179039,,,,,,
343.2087483,267.9757385,45.90539169,,,,,,
343.2185787,267.8209839,45.89173889,,,,,,
343.2284091,267.6570435,45.87739944,,,,,,
343.2382395,267.4828491,45.8626976,6864,4,,,,
343.2480699,267.2966003,45.8478508,,,,,,
343.2579003,267.0959778,45.83282089,,,,,,
343.2677307,266.8787537,45.81778717,,,,,,
343.2775611,266.64328,45.80271149,,,,,,
343.2873915,266.3884888,45.78752899,6865,0,,,,
343.2972219,266.1143188,45.77175903,,,,,,
343.3070523,265.8220825,45.75511169,,,,,,
343.3168827,265.5144348,45.73747253,,,,,,
343.3267131,265.1949463,45.71907806,,,,,,
343.3365435,264.8675842,45.70004654,,,,,,
343.3463739,264.5354004,45.68064499,6866,1,,,,
343.3562043,264.2001953,45.66089249,,,,,,
343.3660347,263.8636475,45.64110184,,,,,,
343.3758651,263.5306091,45.62130737,,,,,,
343.3856955,263.2395935,45.60154343,,,,,,
343.3955259,262.9983215,45.58184814,6867,0,,,,
343.4053563,262.8013306,45.56262589,,,,,,
343.4151867,262.6432495,45.54902649,,,,,,
343.4250171,262.5187073,45.54066467,,,,,,
343.4348475,262.4216919,45.53562546,,,,,,
343.4446779,262.34552,45.53259659,6868,2,,,,
343.4545083,262.2836914,45.53072739,,,,,,
343.4643387,262.230957,45.52957153,,,,,,
343.4741691,262.1835632,45.52871323,,,,,,
343.4839995,262.1394043,45.52817535,,,,,,
343.4938299,262.0965271,45.52766037,6869,0,,,,
343.5036603,262.0394897,45.52709579,,,,,,
343.5134907,261.9299316,45.5258255,,,,,,
343.5233211,261.7742004,45.51810074,,,,,,
343.5331515,261.5816956,45.50437164,,,,,,
343.5429819,261.3610535,45.48649979,6870,1,,,,
343.5528123,261.120575,45.46588898,,,,,,
343.5626427,260.8669128,45.44362259,,,,,,
343.5724731,260.6052856,45.42033386,,,,,,
343.5823035,260.3392639,45.39641953,,,,,,
343.5921339,260.071106,45.37221527,6871,0,,,,
343.6019643,259.8056641,45.34769058,,,,,,
343.6117947,259.5791626,45.32315826,,,,,,
343.6216251,259.407074,45.29863739,,,,,,
343.6314555,259.2858276,45.27415466,,,,,,
343.6412859,259.2138367,45.24972916,6872,3,,,,
343.6511163,259.1903992,45.22538757,,,,,,
343.6609467,259.2151794,45.20116806,,,,,,
343.6707771,259.2878418,45.1784935,,,,,,
343.6806075,259.4073181,45.16073608,,,,,,
343.6904379,259.5716858,45.146595,6873,0,,,,
343.7002683,259.7774963,45.13507462,,,,,,
343.7100987,260.0199585,45.1256752,,,,,,
343.7199291,260.2926025,45.11814499,,,,,,
343.7297595,260.5879211,45.1123085,,,,,,
343.7395899,260.8986816,45.10810852,6874,1,,,,
343.7494203,261.2192688,45.1053772,,,,,,
343.7592507,261.5454102,45.10397339,,,,,,
343.7690811,261.8744812,45.10364914,,,,,,
343.7789115,262.201416,45.10413742,,,,,,
343.7887419,262.4819031,45.10518265,6875,0,,,,
343.7985723,262.7013855,45.10651016,,,,,,
343.8084027,262.8641968,45.10784531,,,,,,
343.8182331,262.9736023,45.10919571,,,,,,
343.8280635,263.0316772,45.11030579,,,,,,
343.8378939,263.0407715,45.11115265,6876,2,,,,
343.8477243,263.0038452,45.11172867,,,,,,
343.8575547,262.9245605,45.11203003,,,,,,
343.8673851,262.8077698,45.11206436,,,,,,
343.8772155,262.6592712,45.111866,,,,,,
343.8870459,262.4858398,45.11148071,6877,0,,,,
343.8968763,262.294342,45.10911179,,,,,,
343.9067067,262.0908813,45.1028595,,,,,,
343.9165371,261.8800964,45.09444427,,,,,,
343.9263675,261.6651306,45.08491135,,,,,,
343.9361979,261.4477539,45.07487488,,,,,,
343.9460283,261.230011,45.06474304,6878,1,,,,
343.9558587,261.0226746,45.05484009,,,,,,
343.9656891,260.8521729,45.04901886,,,,,,
343.9755195,260.7223511,45.05038834,,,,,,
343.9853499,260.6268311,45.0566597,,,,,,
343.9951803,260.5599976,45.06611633,6879,0,,,,
344.0050107,260.5167236,45.07759476,,,,,,
344.0148411,260.4919739,45.09032822,,,,,,
344.0246715,260.4807434,45.10386276,,,,,,
344.0345019,260.4787598,45.11778259,,,,,,
344.0443323,260.4822083,45.13175583,6880,5,,,,
344.0541627,260.4891663,45.14374542,,,,,,
344.0639931,260.4978333,45.14688492,,,,,,
344.0738235,260.5073853,45.14225006,,,,,,
344.0836539,260.5174866,45.13144684,,,,,,
344.0934843,260.5205688,45.11582565,6881,0,,,,
344.1033147,260.4920654,45.09653854,,,,,,
344.1131451,260.4324036,45.07459259,,,,,,
344.1229755,260.3511963,45.05083084,,,,,,
344.1328059,260.2561646,45.02582169,,,,,,
344.1426363,260.15271,45.00008392,6882,1,,,,
344.1524667,260.0445557,44.97386169,,,,,,
344.1622971,259.9335632,44.94740677,,,,,,
344.1721275,259.8213196,44.92079926,,,,,,
344.1819579,259.7234802,44.89444733,,,,,,
344.1917883,259.6751099,44.87483597,6883,0,,,,
344.2016187,259.6725464,44.86359024,,,,,,
344.2114491,259.7103882,44.85930252,,,,,,
344.2212795,259.7843628,44.86097336,,,,,,
344.2311099,259.890625,44.86779785,,,,,,
344.2409403,260.026001,44.87911224,6884,2,,,,
344.2507707,260.1871033,44.89426422,,,,,,
344.2606011,260.3709717,44.91253662,,,,,,
344.2704315,260.5751038,44.93323135,,,,,,
344.2802619,260.7969971,44.95559692,,,,,,
344.2900923,261.0345459,44.9789772,6885,0,,,,
344.2999227,261.2860413,45.0029335,,,,,,
344.3097531,261.5491333,45.02717209,,,,,,
344.3195835,261.8216858,45.05157471,,,,,,
344.3294139,262.1011963,45.07599258,,,,,,
344.3392443,262.3851929,45.10033035,6886,1,,,,
344.3490747,262.6720276,45.12459183,,,,,,
344.3589051,262.9603271,45.14562988,,,,,,
344.3687355,263.250061,45.15988922,,,,,,
344.3785659,263.5398254,45.16947556,,,,,,
344.3883963,263.8092651,45.17605209,6887,0,,,,
344.3982267,264.0232544,45.18080902,,,,,,
344.4080571,264.1825256,45.18452072,,,,,,
344.4178875,264.2880859,45.18766022,,,,,,
344.4277179,264.3400879,45.1905098,,,,,,
344.4375483,264.3385925,45.19314575,6888,3,,,,
344.4473787,264.2840271,45.19576263,,,,,,
344.4572091,264.177948,45.19837952,,,,,,
344.4670395,264.0231018,45.20095444,,,,,,
344.4768699,263.8236389,45.20343781,,,,,,
344.4867003,263.5846252,45.20579529,,,,,,
344.4965307,263.3125,45.20954132,6889,0,,,,
344.5063611,263.0144348,45.21725845,,,,,,
344.5161915,262.6973877,45.22723007,,,,,,
344.5260219,262.3674316,45.23836517,,,,,,
344.5358523,262.0296326,45.24996948,,,,,,
344.5456827,261.6871643,45.26176071,6890,1,,,,
344.5555131,261.34198,45.27255249,,,,,,
344.5653435,260.9960632,45.27474213,,,,,,
344.5751739,260.6580811,45.26772308,,,,,,
344.5850043,260.3307495,45.25268173,,,,,,
344.5948347,260.0300903,45.2305069,6891,0,,,,
344.6046651,259.7594604,45.20191574,,,,,,
344.6144955,259.5114441,45.1676445,,,,,,
344.6243259,259.2807617,45.12849045,,,,,,
344.6341563,259.0636597,45.0853157,,,,,,
344.6439867,258.8578186,45.0390892,6892,2,,,,
344.6538171,258.6618652,44.99076462,,,,,,
344.6636475,258.475647,44.94123459,,,,,,
344.6734779,258.2997742,44.89103317,,,,,,
344.6833083,258.1355286,44.84050751,,,,,,
344.6931387,257.9845886,44.78998947,6893,0,,,,
344.7029691,257.8489685,44.7392807,,,,,,
344.7127995,257.7307434,44.68915939,,,,,,
344.7226299,257.6321106,44.64653015,,,,,,
344.7324603,257.5551147,44.61213684,,,,,,
344.7422907,257.5015259,44.58435059,6894,1,,,,
344.7521211,257.4729614,44.56187439,,,,,,
344.7619515,257.4704285,44.54370117,,,,,,
344.7717819,257.4946289,44.52894211,,,,,,
344.7816123,257.5453796,44.51677322,,,,,,
344.7914427,257.6217957,44.50645828,6895,0,,,,
344.8012731,257.7220459,44.4973526,,,,,,
344.8111035,257.8436279,44.48889923,,,,,,
344.8209339,257.9830933,44.48082733,,,,,,
344.8307643,258.1364746,44.47280502,,,,,,
344.8405947,258.2996826,44.46497726,6896,4,,,,
344.8504251,258.4691162,44.4570961,,,,,,
344.8602555,258.642334,44.44921112,,,,,,
344.8700859,258.8175964,44.44135284,,,,,,
344.8799163,258.9940186,44.43352509,,,,,,
344.8897467,259.1710205,44.42576599,6897,0,,,,
344.8995771,259.3440552,44.41806412,,,,,,
344.9094075,259.5046997,44.41044235,,,,,,
344.9192379,259.6351013,44.40182114,,,,,,
344.9290683,259.734436,44.39052582,,,,,,
344.9388987,259.8111267,44.37767792,6898,1,,,,
344.9487291,259.8722229,44.36398697,,,,,,
344.9585595,259.9232483,44.35008621,,,,,,
344.9683899,259.9683533,44.33713531,,,,,,
344.9782203,260.0098267,44.33042908,,,,,,
344.9880507,260.0492859,44.32917023,6899,0,,,,
344.9978811,260.0884705,44.33218384,,,,,,
345.0077115,260.1391907,44.33879471,,,,,,
345.0175419,260.2396545,44.34871292,,,,,,
345.0273723,260.3887329,44.36182785,,,,,,
345.0372027,260.5805969,44.3780899,6900,2,,,,
345.0470331,260.8105469,44.39739609,,,,,,
345.0568635,261.0741272,44.41958237,,,,,,
345.0666939,261.3659363,44.44429016,,,,,,
345.0765243,261.6797791,44.47107697,,,,,,
345.0863547,262.0088806,44.4993782,,,,,,
345.0961851,262.3478699,44.52862549,6901,0,,,,
345.1060155,262.6925659,44.55848312,,,,,,
345.1158459,263.0404968,44.5886116,,,,,,
345.1256763,263.3876648,44.6189003,,,,,,
345.1355067,263.6930237,44.64920425,,,,,,
345.1453371,263.9322205,44.6787262,6902,1,,,,
345.1551675,264.1068115,44.69996262,,,,,,
345.1649979,264.217041,44.71198273,,,,,,
345.1748283,264.26297,44.71616745,,,,,,
345.1846587,264.2447815,44.71354294,,,,,,
345.1944891,264.1630554,44.7050209,6903,0,,,,
345.2043195,264.0192566,44.69137573,,,,,,
345.2141499,263.8154602,44.67347336,,,,,,
345.2239803,263.5550537,44.65221405,,,,,,
345.2338107,263.2462463,44.62852859,,,,,,
345.2436411,262.9074097,44.60328293,6904,3,,,,
345.2534715,262.5481567,44.57712936,,,,,,
345.2633019,262.1757507,44.55042648,,,,,,
345.2731323,261.7956848,44.52357864,,,,,,
345.2829627,261.4118042,44.49661255,,,,,,
345.2927931,261.0350037,44.46976471,6905,0,,,,
345.3026235,260.7061462,44.44330215,,,,,,
345.3124539,260.4460449,44.42365265,,,,,,
345.3222843,260.2510071,44.41264343,,,,,,
345.3321147,260.1178589,44.4087944,,,,,,
345.3419451,260.043396,44.4110527,6906,1,,,,
345.3517755,260.0212097,44.41864395,,,,,,
345.3616059,260.0416565,44.43093872,,,,,,
345.3714363,260.0976563,44.44738388,,,,,,
345.3812667,260.1813354,44.46741104,,,,,,
345.3910971,260.2842407,44.49047852,6907,0,,,,
345.4009275,260.3994751,44.51591873,,,,,,
345.4107579,260.5219421,44.54304123,,,,,,
345.4205883,260.6486511,44.57122421,,,,,,
345.4304187,260.7772217,44.60000229,,,,,,
345.4402491,260.8975525,44.62904739,6908,2,,,,
345.4500795,260.9796753,44.6581192,,,,,,
345.4599099,261.0074158,44.68724823,,,,,,
345.4697403,260.9863586,44.71619797,,,,,,
345.4795707,260.9206848,44.73852158,,,,,,
345.4894011,260.8137817,44.74979782,6909,0,,,,
345.4992315,260.6694641,44.75125504,,,,,,
345.5090619,260.4920044,44.7438736,,,,,,
345.5188923,260.2868347,44.72860718,,,,,,
345.5287227,260.0601501,44.70647049,,,,,,
345.5385531,259.8182678,44.67863846,6910,1,,,,
345.5483835,259.5665588,44.64648056,,,,,,
345.5582139,259.3091125,44.6113739,,,,,,
345.5680443,259.0484009,44.57440948,,,,,,
345.5778747,258.7862244,44.53644943,,,,,,
345.5877051,258.5297546,44.49798203,,,,,,
345.5975355,258.2935181,44.45929337,6911,0,,,,
345.6073659,258.1029358,44.42366409,,,,,,
345.6171963,257.9567566,44.40045166,,,,,,
345.6270267,257.8509521,44.38890457,,,,,,
345.6368571,257.7821655,44.38749313,,,,,,
345.6466875,257.7473755,44.39481735,6912,,,,,
345.6565179,257.7435608,44.40940094,,,,,,
345.6663483,257.7667847,44.42956924,,,,,,
345.6761787,257.8127747,44.45368958,,,,,,
345.6860091,257.8764954,44.48041153,,,,,,
345.6958395,257.9528503,44.50862885,6913,0,,,,
345.7056699,258.0375671,44.53770828,,,,,,
345.7155003,258.1271667,44.56705093,,,,,,
345.7253307,258.2198792,44.59450531,,,,,,
345.7351611,258.3141785,44.61046219,,,,,,
345.7449915,258.4093628,44.61477661,6914,1,,,,
345.7548219,258.505188,44.60894394,,,,,,
345.7646523,258.5975647,44.59436417,,,,,,
345.7744827,258.6700745,44.57247162,,,,,,
345.7843131,258.7117615,44.54483414,,,,,,
345.7941435,258.7319946,44.51303864,6915,0,,,,
345.8039739,258.7384033,44.47851563,,,,,,
345.8138043,258.7364197,44.44236755,,,,,,
345.8236347,258.7295837,44.40533829,,,,,,
345.8334651,258.7201233,44.36782074,,,,,,
345.8432955,258.7093201,44.33022308,6916,2,,,,
345.8531259,258.700531,44.29867935,,,,,,
345.8629563,258.7073364,44.27864838,,,,,,
345.8727867,258.7562561,44.26880264,,,,,,
345.8826171,258.8486633,44.26801682,,,,,,
345.8924475,258.9788818,44.27526093,6917,0,,,,
345.9022779,259.1419983,44.28949738,,,,,,
345.9121083,259.3329163,44.30958557,,,,,,
345.9219387,259.5458679,44.33423996,,,,,,
345.9317691,259.7749329,44.36211777,,,,,,
